filename,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
Aila_Luwaya_aug6.wav,[117.1875],-173.62425,156.9534,-7.9780827,41.177673,1.9755734,24.746214,-2.057592,12.666925,-0.35087952,7.410135,-0.08255382,-0.274048,5.222992,0.37670296,0.36214674,0.53405607,0.67406094,0.56572425,0.40726173,0.31485265,0.34799555,0.23650092,0.25794482,0.3238005,0.30096796
Aila_Luwaya_aug7.wav,[117.1875],-161.78941,149.5445,-5.3171034,38.367157,3.4783216,21.867748,-2.8593955,12.941351,-2.2867725,8.764986,-4.3278155,4.651938,1.5900747,0.32327145,0.29873407,0.36577916,0.3863896,0.53054756,0.6702988,0.5075932,0.39981988,0.29196557,0.33423346,0.23234782,0.24949455
Aila_Luwaya_aug8.wav,[108.17307692],-169.02034,148.99388,-5.119945,38.66316,3.7830997,21.56605,-2.5152037,12.684681,-2.052776,8.642275,-4.2732406,4.4906106,1.7795022,0.3139803,0.28740528,0.35518813,0.37608716,0.5194857,0.66553754,0.50090414,0.3925631,0.28091365,0.32276666,0.21930231,0.2347556
Aila_Luwaya_aug9.wav,[110.29411765],-168.00092,148.60333,-4.945984,38.530872,4.092765,21.490953,-2.3292682,12.446738,-1.7480803,8.545158,-4.1482625,4.4190583,1.7674056,0.3156202,0.28924423,0.35725614,0.37774304,0.5214374,0.6662304,0.50005305,0.3919924,0.28212103,0.32523853,0.22043285,0.23700835
Digum_jorshi_tamang_song_aug0.wav,[81.52173913],-74.228615,99.84691,-13.492918,30.337193,-2.0620043,8.718511,-6.2849884,2.369085,4.889665,-6.0327845,-3.0768263,-2.3695447,-4.4866457,0.34557024,0.32335034,0.2452857,0.26132828,0.24039808,0.32926258,0.5031587,0.36865547,0.30216736,0.35786808,0.3908844,0.48742318
Digum_jorshi_tamang_song_aug1.wav,[81.52173913],-87.55696,116.27978,-26.723955,41.44678,-10.867593,15.5278,-11.151065,5.0850506,3.89967,-5.97023,-2.698423,-3.1959019,-3.1294193,0.34507403,0.3227572,0.24463335,0.2606948,0.23982169,0.32880503,0.50284946,0.36829546,0.30172214,0.35746035,0.39049092,0.48704806
Digum_jorshi_tamang_song_aug10.wav,[81.52173913],-94.67327,125.73421,-35.17461,48.954983,-17.319708,20.870129,-15.285485,7.9270296,2.2106268,-5.153869,-2.8506258,-3.6261668,-2.1750264,0.34501404,0.32271484,0.24455436,0.2605982,0.23970778,0.32871178,0.5027911,0.36826134,0.30165398,0.35740042,0.39043432,0.48698488
Digum_jorshi_tamang_song_aug11.wav,[81.52173913],-109.371414,141.78017,-47.303925,59.17973,-23.299131,26.349691,-16.613317,5.9755535,4.7877235,-5.7157307,-0.012426005,-6.3461,3.7028494,0.3190238,0.24758518,0.26265997,0.24346079,0.32297373,0.50381076,0.35539022,0.3136051,0.36355713,0.37319705,0.49127802,0.34337488
Digum_jorshi_tamang_song_aug12.wav,[152.02702703],-106.287865,133.25214,-42.46226,56.07734,-21.97404,26.098051,-18.93481,10.324522,0.84056455,-4.0482216,-3.1744242,-4.1785164,-1.4843099,0.33672756,0.3179986,0.23736991,0.25304136,0.23295932,0.32457313,0.49788833,0.36027122,0.2961904,0.35190952,0.38292283,0.4780607
Digum_jorshi_tamang_song_aug13.wav,[81.52173913],-74.124664,99.73408,-13.40861,30.267036,-2.0117013,8.670806,-6.258425,2.3574917,4.889787,-6.028534,-3.08625,-2.3687122,-4.4842234,0.34553522,0.32330495,0.24530259,0.26132682,0.24039948,0.32924265,0.50313073,0.36864686,0.302179,0.35790956,0.3908968,0.48741564
Digum_jorshi_tamang_song_aug14.wav,[81.52173913],-101.2119,134.58263,-43.299126,56.29491,-23.753181,26.292267,-19.568884,10.994285,0.26786008,-4.130977,-3.125419,-4.010621,-1.2174344,0.344962,0.32265782,0.24447814,0.26050785,0.2395976,0.32862884,0.50272274,0.36815408,0.30152303,0.35729977,0.39037922,0.48696464
Digum_jorshi_tamang_song_aug15.wav,[81.52173913],-81.95303,109.14341,-20.70745,36.277477,-6.6368933,12.164552,-8.685767,3.5880733,4.598399,-6.1691213,-2.8090622,-2.8079216,-3.798277,0.34519413,0.32293063,0.2448049,0.2608352,0.23994842,0.32893267,0.5029367,0.36838862,0.30183122,0.35757652,0.39062488,0.48713323
Digum_jorshi_tamang_song_aug16.wav,[86.53846154],-102.9304,94.7848,-12.948833,29.21968,-2.2144303,8.570726,-6.4628468,2.8886616,4.069182,-5.84831,-2.9318511,-2.4471638,-4.9101877,0.3310995,0.30474338,0.22367781,0.24397223,0.21957856,0.28449732,0.4786701,0.3214952,0.28138,0.33186835,0.35095975,0.450194
Digum_jorshi_tamang_song_aug17.wav,[81.52173913],-88.04392,116.923096,-27.280474,41.92872,-11.276956,15.857602,-11.404201,5.2453027,3.816241,-5.940794,-2.686991,-3.2311528,-3.0630937,0.3451141,0.32278442,0.24467699,0.2607231,0.23978992,0.3287865,0.50283605,0.36827427,0.30171752,0.3574734,0.39050898,0.48706728
Digum_jorshi_tamang_song_aug18.wav,[81.52173913],-101.22923,134.60373,-43.321102,56.314823,-23.770765,26.308695,-19.58171,11.004533,0.2597137,-4.1270113,-3.1285923,-4.0111494,-1.2161143,0.34496623,0.3226735,0.24449477,0.26052922,0.2396184,0.32863724,0.50273854,0.36818135,0.30157402,0.3573491,0.3904034,0.4869798
Digum_jorshi_tamang_song_aug19.wav,[81.52173913],-76.292816,102.25782,-15.284015,31.779694,-3.1415737,9.506579,-6.8275466,2.619709,4.872051,-6.101667,-3.0031748,-2.470165,-4.3352895,0.34543794,0.3232087,0.24514969,0.26118544,0.24022424,0.3291486,0.50306296,0.3685527,0.3020833,0.3577924,0.39078966,0.48732746
Digum_jorshi_tamang_song_aug2.wav,[81.52173913],-91.46442,121.42971,-31.271975,45.449234,-14.275817,18.321981,-13.284522,6.5133405,3.0898902,-5.610594,-2.7283561,-3.4509544,-2.609701,0.34501165,0.32271534,0.24457109,0.26061943,0.23970893,0.32873225,0.5028064,0.36826017,0.3017025,0.35745922,0.39046946,0.48699152
Digum_jorshi_tamang_song_aug3.wav,[81.52173913],-101.44703,134.8965,-43.60074,56.576622,-24.004803,26.515924,-19.75266,11.138431,0.16485181,-4.0669312,-3.1582828,-4.01145,-1.1941735,0.34497175,0.32272506,0.24453956,0.26052108,0.23956576,0.32860819,0.50272334,0.36819428,0.30155078,0.35730606,0.39039975,0.4870011
Digum_jorshi_tamang_song_aug4.wav,[148.02631579],-81.04262,86.05709,-8.203114,26.797087,-1.3944142,6.270608,-7.297553,5.9291377,-2.711377,-7.970953,-4.1536336,-4.9358416,-9.253527,0.33491963,0.47576728,0.307937,0.29182792,0.21159554,0.23179504,0.20592195,0.26299703,0.48740262,0.29054165,0.26637134,0.33340856
Digum_jorshi_tamang_song_aug5.wav,[81.52173913],-85.46223,113.57687,-24.402843,39.43062,-9.195311,14.186212,-10.155232,4.4543996,4.2216754,-6.086196,-2.7261267,-3.0472107,-3.391392,0.3451271,0.32284728,0.24470805,0.26076698,0.23986381,0.3288512,0.50289,0.36834353,0.3017601,0.3575152,0.39053753,0.48705035
Digum_jorshi_tamang_song_aug6.wav,[81.52173913],-96.66979,128.43494,-37.662613,51.21139,-19.30385,22.550262,-16.625675,8.902891,1.5729476,-4.7947946,-2.9730647,-3.7105973,-1.9090375,0.34500292,0.32270512,0.24454567,0.26058275,0.23967053,0.32868677,0.50279254,0.36823064,0.3016325,0.35739297,0.39042938,0.48698425
Digum_jorshi_tamang_song_aug7.wav,[89.28571429],-137.86224,123.47539,-39.432354,51.646442,-21.53791,24.002468,-17.812714,10.141688,0.19895469,-3.6193984,-2.8036084,-3.7029858,-1.1232764,0.315141,0.29497492,0.22292668,0.23676695,0.21820377,0.30123094,0.46058357,0.33533943,0.27409765,0.32528555,0.35573342,0.44533238
Digum_jorshi_tamang_song_aug8.wav,[152.02702703],-79.049194,98.21395,-12.521369,30.206028,-0.4822922,8.7734375,-5.9658914,2.1002994,5.12239,-5.78219,-3.2679727,-2.4302888,-4.7230535,0.33740014,0.31871793,0.23797348,0.2536375,0.23384418,0.32553512,0.49852762,0.36090946,0.29689234,0.3524312,0.38360438,0.47838733
Digum_jorshi_tamang_song_aug9.wav,[160.71428571],-101.717224,134.62233,-43.26491,56.382866,-23.395521,26.401651,-19.481356,10.900634,0.463035,-4.094022,-3.0781825,-3.9665816,-1.3221327,0.3433393,0.32168534,0.24314626,0.25891426,0.23767252,0.3271957,0.50126153,0.3661449,0.29996222,0.35566008,0.38837638,0.4847261
Gade_Jeba_Jhame_aug0.wav,[86.53846154],-70.54651,137.35399,-32.376156,49.1381,-29.752018,29.967014,-9.080477,10.461896,-5.6753645,3.631013,2.6446552,-0.22653185,9.109822,0.33980447,0.2448848,0.3082352,0.37344325,0.3409905,0.48866847,0.36443675,0.34503776,0.43835795,0.39406928,0.43153074,0.3268453
Gade_Jeba_Jhame_aug1.wav,[95.33898305],-94.25865,132.907,-32.72159,48.211075,-30.211573,29.552832,-9.769612,10.723023,-6.0319815,3.5813246,2.568443,-0.60054564,9.171101,0.33752105,0.24800615,0.30592513,0.3667272,0.33615375,0.46800444,0.35371166,0.33604562,0.42327285,0.38652068,0.42263383,0.32666412
Gade_Jeba_Jhame_aug10.wav,[95.33898305],-94.34365,132.98277,-32.799522,48.286358,-30.271738,29.610306,-9.8098135,10.756723,-6.051229,3.593275,2.5656247,-0.6050354,9.182066,0.33760235,0.24812378,0.30590308,0.36664551,0.33600223,0.46780184,0.35363024,0.33615333,0.4234421,0.38651487,0.42261463,0.32664487
Gade_Jeba_Jhame_aug11.wav,[92.21311475],-81.20395,135.11487,-31.075525,47.744892,-28.842634,28.892874,-8.621808,10.248361,-5.5446568,3.6470187,2.596051,-0.06677473,8.901339,0.34797648,0.25554457,0.31022736,0.378205,0.34298995,0.48199356,0.36853498,0.3438332,0.43578303,0.3992692,0.43655694,0.33639058
Gade_Jeba_Jhame_aug12.wav,[95.33898305],-85.97289,125.137245,-25.968643,42.16543,-24.923231,25.197758,-6.37381,8.266814,-4.434865,2.8085995,2.6570961,-0.092536435,8.227067,0.37860814,0.29002407,0.342598,0.40835074,0.37547678,0.50803226,0.3974445,0.37111366,0.45995918,0.4255241,0.4624541,0.36625534
Gade_Jeba_Jhame_aug13.wav,[96.98275862],-99.89566,128.2745,-29.638735,45.14427,-27.64276,27.443977,-8.346191,9.773315,-5.4243107,3.4606004,2.375419,-0.09327847,8.409865,0.3306114,0.24193016,0.3024917,0.35917953,0.33072987,0.45998845,0.34402168,0.33035812,0.4158192,0.37924767,0.41498116,0.32102105
Gade_Jeba_Jhame_aug14.wav,[95.33898305],-94.31441,132.96086,-32.77596,48.264988,-30.253664,29.594147,-9.797177,10.746496,-6.044399,3.588286,2.5662699,-0.6048885,9.177826,0.33854493,0.24997313,0.3022112,0.36746857,0.3343723,0.46681675,0.357782,0.33424675,0.4225628,0.3873587,0.42336878,0.32703677
Gade_Jeba_Jhame_aug15.wav,[95.33898305],-59.432926,89.373344,-2.9097857,18.690922,-7.2981644,15.183325,-1.3170583,2.6991587,-1.1538336,4.623781,0.54656863,3.9015126,-2.1282074,0.41407827,0.45178622,0.3497189,0.35500973,0.26504797,0.31885135,0.3856269,0.33996987,0.492466,0.37797418,0.35220033,0.4419299
Gade_Jeba_Jhame_aug16.wav,[95.33898305],-63.84166,105.72495,-9.84703,27.96092,-12.78304,15.397853,0.95588386,3.1060123,-1.1930144,1.3629639,2.5556054,1.2439197,5.9672594,0.38016573,0.292162,0.344593,0.41028938,0.37687904,0.50932336,0.3996598,0.37314448,0.46150613,0.42634913,0.46246725,0.36746162
Gade_Jeba_Jhame_aug17.wav,[108.17307692],-112.42206,90.091,-5.566403,22.419931,-9.146202,12.116651,1.9611508,2.1702335,-0.6776724,1.189133,2.2048352,1.4988457,4.8978524,0.33573687,0.25752896,0.3055285,0.36167786,0.33310145,0.449342,0.34860444,0.32810324,0.40653864,0.37563494,0.40861568,0.3244956
Gade_Jeba_Jhame_aug18.wav,[95.33898305],-94.25912,132.90872,-32.723114,48.211708,-30.212442,29.554338,-9.769893,10.724625,-6.0321636,3.5823894,2.5692322,-0.5994556,9.171484,0.33843467,0.249806,0.3021707,0.3674868,0.33444637,0.46690708,0.3578224,0.33412024,0.4223674,0.38726944,0.42329222,0.32703075
Gade_Jeba_Jhame_aug19.wav,[95.33898305],-93.51042,123.578064,-26.67128,42.235073,-26.582773,28.958176,-10.890314,11.484546,-8.245631,7.567942,-0.9454602,4.335551,3.892867,0.32379577,0.32439846,0.23611711,0.29837787,0.3508742,0.32734752,0.4665533,0.32135457,0.32964894,0.42148033,0.38960838,0.4098355
Gade_Jeba_Jhame_aug2.wav,[95.33898305],-61.67203,103.900024,-8.465949,26.810667,-11.79684,14.648339,1.4398658,2.7759516,-1.0298961,1.2993281,2.5142057,1.3766377,5.756088,0.38045642,0.29213026,0.34510198,0.41069344,0.37724975,0.50885445,0.3996921,0.37318152,0.46135393,0.4262015,0.46324083,0.36844903
Gade_Jeba_Jhame_aug3.wav,[79.22535211],-56.33467,103.47879,-8.4963,25.614979,-11.994638,19.845375,-3.3905022,4.8497057,-3.080911,5.8044343,-0.4022845,4.818793,-1.7827891,0.3802242,0.41102114,0.31454638,0.31094787,0.21552992,0.27349028,0.34500924,0.3024765,0.4758831,0.35833648,0.3303405,0.43378028
Gade_Jeba_Jhame_aug4.wav,[95.33898305],-94.27759,132.9223,-32.74415,48.227257,-30.226212,29.566893,-9.778999,10.732447,-6.03609,3.5856411,2.568335,-0.6014271,9.174253,0.33874953,0.25056526,0.30097315,0.367718,0.3338558,0.46636122,0.35912085,0.3335419,0.4221401,0.38756377,0.4234776,0.3272348
Gade_Jeba_Jhame_aug5.wav,[95.33898305],-94.63541,128.75781,-29.547493,45.20142,-27.829252,28.312233,-9.113743,10.401127,-6.2763524,4.4757996,1.6679616,0.92190677,7.644094,0.3369148,0.24735357,0.2992955,0.36241394,0.32850417,0.46356556,0.36146337,0.32010448,0.41689968,0.38917816,0.4231284,0.3352331
Gade_Jeba_Jhame_aug6.wav,[95.33898305],-94.72623,128.97592,-29.688147,45.344772,-27.90969,28.317469,-9.095255,10.335066,-6.2271667,4.3663635,1.8065385,0.9008224,7.953881,0.33606762,0.2466139,0.29984933,0.36445057,0.33116326,0.46620718,0.3607693,0.32158667,0.4166019,0.3870174,0.42298403,0.33413073
Gade_Jeba_Jhame_aug7.wav,[93.75],-88.312546,132.3206,-30.454588,46.610733,-28.33836,28.231361,-8.462686,10.01738,-5.4905634,3.5483658,2.4846427,-0.088815324,8.6688595,0.34205425,0.25160256,0.30499223,0.37154648,0.3378233,0.4731563,0.36204627,0.3379258,0.42817417,0.39258143,0.42899522,0.33089152
Gade_Jeba_Jhame_aug8.wav,[95.33898305],-63.34857,105.34756,-9.529724,27.700611,-12.522361,15.238889,1.0773228,3.0503576,-1.1706657,1.350703,2.5549154,1.2820132,5.930644,0.37970158,0.29151934,0.34427541,0.41015366,0.37703153,0.5095044,0.39953288,0.3728381,0.46147996,0.4267175,0.4631844,0.36764652
Gade_Jeba_Jhame_aug9.wav,[95.33898305],-92.28612,121.098206,-24.986382,40.648468,-25.771967,28.63931,-11.771079,11.766461,-8.8454685,9.05165,-2.0486445,5.8624854,1.6949472,0.40763044,0.31152284,0.32741368,0.23483376,0.28510386,0.34742048,0.3261108,0.4615454,0.34119523,0.3201394,0.4210658,0.39232442
Hamar_Manak_gaam_me_aug0.wav,[156.25],-107.314896,85.504395,18.985195,14.932486,-0.26112846,9.382227,-6.511774,5.7755566,-9.560849,-2.330223,-1.0161247,0.45593986,-1.9224281,0.45889202,0.29881608,0.31582558,0.25158912,0.30442125,0.26275468,0.2945345,0.41533774,0.25924486,0.263075,0.25133246,0.41981256
Hamar_Manak_gaam_me_aug1.wav,[160.71428571],-152.07974,140.50443,-11.486058,52.278778,-20.168375,27.681505,-9.845444,4.5403147,4.3000326,-3.9538698,-1.8116684,-6.831738,2.672905,0.33835587,0.4348071,0.3478258,0.31850818,0.32029113,0.4538319,0.5107888,0.39477283,0.36050734,0.29452428,0.32004765,0.2924336
Hamar_Manak_gaam_me_aug10.wav,[160.71428571],-132.30847,125.55008,-2.0261202,38.728638,-17.704596,25.934319,-18.353981,15.351594,-9.377438,0.11115739,-7.892005,3.532145,-3.6458297,0.28180504,0.31922853,0.2741489,0.2966822,0.43393892,0.30536735,0.29060715,0.26763743,0.4143552,0.48055002,0.33201638,0.34385753
Hamar_Manak_gaam_me_aug11.wav,[160.71428571],-133.69742,122.41085,0.37772226,35.818577,-16.020052,23.81691,-18.31354,15.269883,-10.829702,0.39784712,-7.6873784,4.458905,-4.545985,0.34184325,0.27103528,0.3117391,0.26389176,0.3082423,0.42390922,0.3168627,0.28147846,0.26163322,0.4060308,0.4888999,0.34941867
Hamar_Manak_gaam_me_aug12.wav,[160.71428571],-132.32692,125.56966,-2.04445,38.742744,-17.71888,25.94725,-18.364676,15.36078,-9.387592,0.11719294,-7.8984027,3.5365822,-3.649418,0.28175244,0.31916848,0.27408192,0.2965985,0.43384963,0.30532548,0.2905375,0.2675942,0.41436893,0.4805099,0.33195576,0.34381202
Hamar_Manak_gaam_me_aug13.wav,[160.71428571],-143.66301,134.57347,-6.673815,47.149414,-20.179522,27.963314,-15.666322,10.101636,-1.8951097,-2.6470988,-5.487619,-2.2917953,0.9410124,0.2848062,0.34101138,0.4360543,0.3209857,0.3011049,0.29659268,0.4513759,0.47005486,0.3304449,0.3442203,0.27726027,0.31805825
Hamar_Manak_gaam_me_aug14.wav,[160.71428571],-106.85741,100.12895,14.446198,26.058327,-6.2748723,15.993133,-8.579641,7.353501,-2.4996119,-4.9635878,-2.777607,-0.3014857,-0.23044565,0.2896101,0.3284386,0.28247637,0.30462956,0.43410885,0.31032094,0.29944968,0.2762983,0.42221913,0.48370156,0.33659992,0.3476749
Hamar_Manak_gaam_me_aug15.wav,[160.71428571],-132.33084,125.5722,-2.0458372,38.746655,-17.720581,25.948978,-18.366673,15.361258,-9.389115,0.117192045,-7.900662,3.5375664,-3.649879,0.28186718,0.31914434,0.27471384,0.29549846,0.4338404,0.3064754,0.29081458,0.26762596,0.413173,0.48196438,0.33349943,0.34385702
Hamar_Manak_gaam_me_aug16.wav,[160.71428571],-132.31432,125.55073,-2.0282168,38.730907,-17.707954,25.936478,-18.355938,15.352427,-9.379516,0.11079791,-7.892772,3.5326388,-3.6448777,0.28177258,0.3192034,0.2741065,0.2966208,0.4338732,0.30532867,0.2905475,0.267591,0.41432804,0.48047832,0.3319533,0.34382543
Hamar_Manak_gaam_me_aug17.wav,[160.71428571],-138.69527,130.06339,-4.6132536,42.739964,-19.419292,27.732008,-17.851994,14.113873,-6.3273277,-0.87391496,-7.413711,1.2221602,-2.1233625,0.31837752,0.27784413,0.3426289,0.43161687,0.31340593,0.2931531,0.2763818,0.41710013,0.4707282,0.3157937,0.34727186,0.28483513
Hamar_Manak_gaam_me_aug18.wav,[160.71428571],-132.35522,125.60746,-2.0745564,38.766827,-17.742918,25.965567,-18.384092,15.376994,-9.403596,0.1288183,-7.9103107,3.546035,-3.65774,0.28168017,0.31909487,0.27402773,0.29658023,0.43384188,0.30534142,0.2905215,0.26756647,0.4143595,0.48047668,0.33187896,0.34372315
Hamar_Manak_gaam_me_aug19.wav,[152.02702703],-132.76743,127.314575,-1.8636398,38.356953,-17.315624,25.75098,-18.346668,15.284401,-9.209804,-0.20883062,-7.729506,3.412413,-3.621335,0.27818927,0.3194596,0.27278024,0.29142287,0.42350662,0.2997165,0.289681,0.2645989,0.41325784,0.47830713,0.32733068,0.33793193
Hamar_Manak_gaam_me_aug2.wav,[92.21311475],-192.65448,120.50247,-7.7479215,43.439644,-17.82408,24.376278,-11.642952,6.640472,1.0637126,-2.501146,-3.0734527,-3.793375,1.6031598,0.27257895,0.3828414,0.28408572,0.2714649,0.25435078,0.36553618,0.43115997,0.2939006,0.29981554,0.23738971,0.27077326,0.24675213
Hamar_Manak_gaam_me_aug3.wav,[160.71428571],-129.43419,122.58835,-0.0712202,37.293846,-16.472794,24.881435,-17.31245,14.492319,-8.637307,-0.42696223,-7.358767,3.144333,-3.279669,0.28610316,0.3244826,0.27877998,0.30193156,0.4346229,0.30790517,0.29554567,0.27266315,0.41963887,0.4820057,0.33402056,0.34584215
Hamar_Manak_gaam_me_aug4.wav,[160.71428571],-132.31422,125.55177,-2.0245912,38.727753,-17.707167,25.933393,-18.354952,15.350782,-9.379244,0.109406434,-7.892237,3.5328453,-3.6435797,0.28176004,0.31918082,0.27408737,0.2966257,0.43388227,0.30532882,0.29052135,0.26756448,0.41430187,0.48045984,0.3319318,0.34381118
Hamar_Manak_gaam_me_aug5.wav,[156.25],-133.9991,126.59724,-1.7976532,38.40603,-17.265669,25.70834,-18.305532,15.212593,-9.251809,-0.24341545,-7.781813,3.340997,-3.6649091,0.27760056,0.31810588,0.272932,0.2909917,0.42748696,0.3026136,0.2892595,0.26355383,0.4099582,0.47833344,0.32794064,0.33740342
Hamar_Manak_gaam_me_aug6.wav,[160.71428571],-109.683,102.660286,13.096795,27.066965,-7.2321014,16.796146,-9.413829,7.958716,-2.9939213,-4.7017417,-3.1297967,-0.06961787,-0.4145934,0.28918043,0.3279994,0.28221282,0.304457,0.43399045,0.31006017,0.29902226,0.275774,0.42197898,0.48343918,0.33628812,0.34750757
Hamar_Manak_gaam_me_aug7.wav,[156.25],-134.12157,126.45279,-1.7222496,38.33891,-17.208088,25.642248,-18.254684,15.15645,-9.224304,-0.28280523,-7.749473,3.3258958,-3.6430266,0.27752966,0.31782103,0.27349466,0.29000697,0.42785963,0.30385858,0.2894916,0.26354554,0.40868253,0.4799052,0.32967892,0.33759144
Hamar_Manak_gaam_me_aug8.wav,[160.71428571],-153.8097,140.90334,-11.385206,52.421986,-19.876165,27.650482,-9.480815,4.020582,4.476724,-4.1675296,-1.664486,-6.915151,2.876248,0.43247354,0.34170085,0.31775248,0.31866184,0.44710264,0.50833154,0.38402078,0.35989696,0.28621507,0.3154879,0.2916659,0.34563422
Hamar_Manak_gaam_me_aug9.wav,[160.71428571],-139.1505,130.3909,-4.6596065,43.285297,-19.367558,27.567078,-17.42576,13.511891,-5.630036,-1.2182673,-7.2137976,0.59733605,-1.6929893,0.3208528,0.2785019,0.3379741,0.43287224,0.30929053,0.2945926,0.28483418,0.4296141,0.4725003,0.3238623,0.34291852,0.2766808
Jehne_Kisori_Mori_Tehne_Kisore_aug0.wav,[112.5],-231.04355,163.32588,-50.994167,31.579706,-2.6861835,-22.022757,19.442955,-6.973959,-20.098892,-6.5104485,0.42081878,4.5145335,-1.2448754,0.18714015,0.24970765,0.35658592,0.23399118,0.19929768,0.22580847,0.35382777,0.32109132,0.27586466,0.4711502,0.31409377,0.2767156
Jehne_Kisori_Mori_Tehne_Kisore_aug1.wav,[112.5],-186.42589,114.44936,-19.610434,16.528269,-0.59761536,-15.999987,12.528711,-4.4473953,-19.49882,-6.9916735,0.1402746,4.847845,-2.5862186,0.18830304,0.25307882,0.3588433,0.23460793,0.20133436,0.22883303,0.357752,0.32238886,0.2791058,0.47506496,0.31471238,0.2789576
Jehne_Kisori_Mori_Tehne_Kisore_aug10.wav,[112.5],-235.28638,167.86966,-48.1727,27.28165,5.977917,-25.37297,17.312794,2.299942,-18.84465,-10.88844,-3.3572428,3.3908675,5.8806496,0.24927545,0.36213937,0.25526533,0.20729975,0.23818742,0.36034125,0.33949304,0.2863315,0.4742683,0.3433951,0.29088488,0.21037278
Jehne_Kisori_Mori_Tehne_Kisore_aug11.wav,[112.5],-162.74167,89.74647,-7.1343627,11.135046,-0.53904945,-12.039263,8.743522,-4.076231,-17.687346,-7.3635936,-0.031496182,4.247063,-3.1029093,0.18963903,0.2543144,0.35975713,0.2358739,0.20275636,0.2299742,0.35866985,0.32344702,0.280173,0.4757526,0.31576082,0.2800574
Jehne_Kisori_Mori_Tehne_Kisore_aug12.wav,[104.16666667],-234.67786,161.10806,-50.095806,30.851658,-1.8852955,-21.730404,18.629976,-6.3902836,-20.112318,-7.116582,0.752005,4.738606,-1.0605717,0.1869043,0.249158,0.3562755,0.22856049,0.19401522,0.22029638,0.34647435,0.30658212,0.26773113,0.47216967,0.31094888,0.27904895
Jehne_Kisori_Mori_Tehne_Kisore_aug13.wav,[112.5],-228.40793,164.53418,-51.46242,31.772432,-2.7231748,-22.225311,19.612223,-7.0711637,-20.337847,-6.5469046,0.4217786,4.551505,-1.2335254,0.18796799,0.25278583,0.35864666,0.2342289,0.20091265,0.22848563,0.35737255,0.3219791,0.27864927,0.47478163,0.31442437,0.2786199
Jehne_Kisori_Mori_Tehne_Kisore_aug14.wav,[112.5],-228.95616,156.50723,-52.05998,33.427452,-9.150306,-17.66822,19.592024,-13.337676,-18.429785,-2.2471979,2.6263466,3.1531734,-8.288186,0.27332774,0.17773136,0.25375172,0.35425815,0.20943151,0.1956595,0.22655082,0.35297582,0.29768434,0.2679922,0.46421278,0.2888666
Jehne_Kisori_Mori_Tehne_Kisore_aug15.wav,[112.5],-226.37901,151.19432,-50.584805,33.10945,-11.297516,-15.523983,18.943089,-15.647522,-17.365835,-0.73739386,2.7751064,2.0162673,-10.8855,0.27373782,0.18669827,0.22378764,0.36193478,0.24604551,0.1946448,0.20965007,0.32420906,0.32118553,0.25450605,0.46023753,0.33136702
Jehne_Kisori_Mori_Tehne_Kisore_aug16.wav,[112.5],-233.02602,167.73082,-52.156136,31.463108,-0.54374206,-23.803278,19.313564,-4.544121,-20.100996,-7.820075,-0.41592497,4.5691576,1.1580544,0.18147485,0.28082952,0.35782096,0.21593778,0.20698734,0.2543698,0.37417614,0.31022963,0.3152469,0.4755617,0.3066418,0.274117
Jehne_Kisori_Mori_Tehne_Kisore_aug17.wav,[112.5],-183.7303,111.45009,-17.949852,15.769156,-0.5584522,-15.564573,12.072625,-4.3505464,-19.340954,-7.0498443,0.11475196,4.8134174,-2.6444879,0.18837802,0.2531637,0.35884473,0.23469006,0.20149578,0.2289112,0.3578104,0.3224568,0.27922076,0.47512993,0.31484213,0.27906215
Jehne_Kisori_Mori_Tehne_Kisore_aug18.wav,[112.5],-228.59634,164.77888,-51.641556,31.867018,-2.7503982,-22.238613,19.646942,-7.0893884,-20.327305,-6.5520167,0.42564234,4.5404058,-1.2271688,0.18793365,0.25274366,0.35856065,0.23424809,0.20096153,0.22842684,0.35750714,0.3221322,0.278828,0.47492188,0.31447753,0.27865437
Jehne_Kisori_Mori_Tehne_Kisore_aug19.wav,[112.5],-199.8597,129.86009,-28.76835,20.716173,-0.9834235,-18.178965,14.807134,-5.0182443,-20.074652,-6.8110046,0.20017532,4.9108176,-2.193061,0.18805082,0.25286806,0.35866824,0.23436627,0.20106857,0.22852552,0.35754004,0.32217664,0.2788892,0.4748886,0.31451195,0.27874306
Jehne_Kisori_Mori_Tehne_Kisore_aug2.wav,[104.16666667],-233.99641,161.1851,-50.20933,30.904385,-1.9113017,-21.755287,18.64151,-6.4712477,-20.076462,-7.027349,0.70634,4.7277846,-1.031472,0.1864322,0.24927,0.35690746,0.2293437,0.19500273,0.2217327,0.34901407,0.30834177,0.26835564,0.47281402,0.31163988,0.27859145
Jehne_Kisori_Mori_Tehne_Kisore_aug3.wav,[112.5],-229.33417,157.31328,-52.376873,33.47778,-8.79789,-18.006418,19.757393,-12.815958,-18.43231,-2.5307562,2.3484058,3.1196382,-7.9142947,0.27011323,0.17801537,0.2681964,0.35379457,0.2038166,0.19795932,0.23195583,0.35747597,0.2938551,0.28320608,0.46513537,0.28179654
